frame,excitation_proxy_deg
337,1.0254910265191441
338,1.0520152981132376
339,1.0886229339808478
340,0.7852499603124993
341,0.8046198766719361
342,0.8181959620512099
343,0.8304173910999225
344,0.8357870813574111
345,1.1468257509486386
346,1.1142500275014515
347,1.0859202209384098
348,1.055637922380313
349,1.1012270364734966
350,1.0824620345420837
351,1.0186292215571158
352,1.03708167601734
353,1.0414564492563008
354,1.0238613903720999
355,0.9817696816483783
356,0.9888253261386675
357,0.9032293571168352
358,0.9157592283665011
359,0.8960150762258096
360,0.8960694759355414
361,0.8880330983438874
362,0.9141712021919168
363,0.9219038123227323
364,0.9008224251863558
365,0.8815430353585986
366,0.862752289158491
367,0.8581827229192625
368,0.8820899599421131
369,0.8506796601247892
370,0.8243347113493387
371,0.806644044645737
372,0.7752023679652386
373,0.8070677976422991
374,0.8279919241149366
375,0.8983968211085439
376,1.0287380165625322
377,1.1899175695553859
378,1.2370661467791415
379,1.2278408618387693
380,1.1581246409568715
381,1.075345430188033
382,1.0121448013382226
383,0.8950786722787988
384,0.6478649552689011
385,0.6207065425496123
386,0.8303718989497015
387,0.8799816481896849
388,1.0001541533171843
389,1.0760187321611576
390,0.8213546745816078
391,0.893885653937547
392,1.08789994856216
393,1.0980981058669574
394,1.1671122908217761
395,1.0148165276623866
396,1.1524350634543392
397,1.2058426586681092
398,1.269577406875225
399,1.3392165704447017
400,1.2870502884013237
401,1.2971140130337269
402,1.342445132657258
403,1.278186966961831
404,1.2995648210384965
405,1.2001479638999302
406,1.3211332666255218
407,1.3158198180007454
408,1.3335114719008025
409,1.3567249484851582
410,1.4555694267760686
411,1.4823813580166043
412,1.5883304130483034
413,1.5579372681253738
414,1.494980207341865
415,1.4114120101116732
416,1.3275006010379902
417,1.2565284727840484
418,1.2323002028044154
419,1.222825385737095
420,1.242435544089671
421,1.2797221366581868
422,1.3229843508460544
423,1.2194587862889585
424,1.2315782534020672
425,1.2480436987115053
426,1.242880318716424
427,1.2544631977268956
428,1.2565538796684441
429,1.2482233493672439
430,1.231690692675719
431,1.3409695784337199
432,1.3512843958158371
433,1.3479081304060883
434,1.3654161204179645
435,1.3741978568356095
436,1.412411906324345
437,1.4474105000547022
438,1.4688562215395917
439,1.471350491470446
440,1.4647928491988684
441,1.451410001716498
442,1.4379366146742558
443,1.4273636933624712
444,1.4220737356872981
445,1.4226669072398102
446,1.4360668571609465
447,1.4467919481307643
448,1.4526710593164196
449,1.450681141919086
450,1.438983476871029
451,1.4380498642557975
452,1.4193444766676446
453,1.3988929221949
454,1.3694993003875848
455,1.3395255495374632
456,1.2456801497012449
457,1.2271278174777538
458,1.217396824767698
459,1.2197838644058239
460,1.3019727240339094
461,1.4655674692511724
462,1.4796901128022046
463,1.3923740791076142
464,1.3856200874537696
465,1.3643608829696219
466,1.4038553740403792
467,1.3449083198548806
468,1.2896238257145773
469,1.24917445648455
470,1.2209821804238343
471,1.1968086531441458
472,1.3468201121850574
473,1.3013796075556983
474,1.3737323176860339
475,1.3274980317898213
476,1.3175539708513484
477,1.3243802760448269
478,1.3411257711104612
479,1.3625677027762413
480,1.4165334285638242
481,1.4608154933888176
482,1.4926416197309293
483,1.5025130140436322
484,1.5478117486657978
485,1.508008253312776
486,1.5181374317077285
487,1.5186962452512427
488,1.511490010245573
489,1.496137932364432
490,1.4802083392902552
491,1.459476261206247
492,1.4485276415142843
493,1.420613784317774
494,1.3975153795780286
495,1.3726431753167812
496,1.3359329226277148
497,1.2904508837060114
498,1.252552488701084
499,1.2236205453196933
500,1.2063387883963121
501,1.201002519153006
502,1.206900049618648
503,1.225984187255648
504,1.2602288193525317
505,1.309983673735246
506,1.370428503673295
507,1.440134373123866
508,1.5097222238177639
509,1.6061197767275393
510,1.6873913300007286
511,1.7465982183783553
512,1.7694716710214526
513,1.755090923109918
514,1.6698723555509447
515,1.5538939192148742
516,1.4345766467050238
517,1.3618305706922544
518,1.4352755947406617
519,1.497920178636076
520,1.5366251451117945
521,1.49627199515427
522,1.410990646821945
523,1.3800818747793138
524,1.368394246014673
525,1.377978822728198
526,1.4006213524374944
527,1.4091389391108764
528,1.3783489125887327
529,1.3016248377444832
530,1.204698022977459
531,1.1455354709854388
532,1.2049086802238038
533,1.3054707677670616
534,1.429085028766371
535,1.5485157037852846
536,1.6385391500813078
537,1.6785586677988593
538,1.6658557062344497
539,1.6412994811917265
540,1.5906287924833684
541,1.5189253161690026
542,1.4450741396168811
543,1.3681828541054641
544,1.3072997136614906
545,1.2839906576982079
546,1.299012725829018
547,1.3498474623557775
548,1.427208245001282
549,1.5338595750189092
550,1.6317071378149823
551,1.6969971194153115
552,1.7155731458186874
553,1.7171584233766435
554,1.682913118327634
555,1.668939927152468
556,1.6070206137170397
557,1.6085397354325879
558,1.5660220484620295
559,1.5353864647158078
560,1.516236255834477
561,1.5463971611422835
562,1.560322205785657
563,1.6033100028054554
564,1.7141554502958392
565,1.7450643131981591
566,1.77454276400594
567,1.7752698530735422
568,1.751850330430608
569,1.7229617813489813
570,1.6891993731588064
571,1.6572871747798206
572,1.6368141573037613
573,1.636991109269208
574,1.6427525145156712
575,1.6478753457790039
576,1.6933971540630552
577,1.6685121662465685
578,1.6736389714234632
579,1.6693275919133195
580,1.6695408388269015
581,1.6524828734865458
582,1.624135591472671
583,1.5968474649416449
584,1.546231445740526
585,1.4899821632190124
586,1.428650426849924
587,1.3893680824263621
588,1.3660267791009746
589,1.3452575821914452
590,1.3343947798059959
591,1.320916720669073
592,1.3140135828362345
593,1.3066837769597308
594,1.3073707520219748
595,1.3154590443530036
596,1.3347475997592422
597,1.3555427780941753
598,1.3845711245804186
599,1.4199875249473524
600,1.4517047222044033
601,1.4656469579191274
602,1.5763767425893005
603,1.4638411279239272
604,1.4061786849406803
605,1.3154647326341424
606,1.2198429414084906
607,1.2473912312988817
608,1.215941047365326
609,1.2064684714350657
610,1.1371405743402945
611,1.179162061358979
612,1.3267962282767671
613,1.361497753899244
614,1.2631611926175381
615,1.2941610822155805
616,1.4370808698693196
617,1.4231016869622337
618,1.3869577710234369
619,1.3300939276951456
620,1.2924556138265204
621,1.3623798118689021
622,1.3533093769119762
623,1.3697729045070843
624,1.3274262196716502
625,1.285622105830681
626,1.151538154488164
627,1.0727011158342326
628,0.9975528281413589
629,0.9545540567856245
630,1.0035830095106726
631,1.011227849466702
632,1.0539811254759084
633,1.1172362317683138
634,1.1860446843604804
635,1.2441053555344166
636,1.27658768750497
637,1.2806496134044327
638,1.2469478126382518
639,1.2611630437540393
640,1.2582634808729447
641,1.2548585295094734
642,1.2554728685917076
643,1.269653882292779
644,1.2879360308368206
645,1.3968485839322333
646,1.436410956976176
647,1.4912770835619666
648,1.505679948305783
649,1.4983172872113042
650,1.4651588831353701
651,1.4313604281004522
652,1.4187893080972964
653,1.41851343223703
654,1.4166501124789461
655,1.4164472061327884
656,1.4040529076911448
657,1.3654850754062768
658,1.2894341742798698
659,1.2249572235885797
660,1.155530880618396
661,1.099273854762424
662,1.1372949248929727
663,1.1666356367115096
664,1.2180941023779095
665,1.2449954637167264
666,1.2964402295972643
667,1.3314264243130511
668,1.3414317252248713
669,1.3625518743366551
670,1.2793631334850024
671,1.2277666313700466
672,1.1806503824123755
673,1.1533281906757018
674,1.1604435607622605
675,1.1923999429291838
676,1.2424042540100193
677,1.3019516281729373
678,1.3532362548548902
679,1.377226282605422
680,1.3722255114066453
681,1.342764221629075
682,1.297713647785805
683,1.2410353008820902
684,1.1439359386757173
685,1.1074395674623951
686,1.1441561351194611
687,1.1787602431621853
688,1.2328649490740988
689,1.2189365250485902
690,1.2273343480007677
691,1.2289307120033723
692,1.2240663912905922
693,1.2128679224480228
694,1.2679378376803605
695,1.2374497882672388
696,1.1985476220683284
697,1.1440622208614264
698,1.4358174799318102
699,1.408402572838853
700,1.365642539231431
701,1.324015887552788
702,1.3663429058131404
703,1.346341828714669
704,1.2590055661921813
705,1.2688446254202803
706,1.26308844315052
707,1.2510669033152622
708,1.2149834222712572
709,1.2407238360122363
710,1.2214897692772833
711,1.1280537510782642
712,1.2097934563678898
713,1.1149114676167202
714,1.112599204225127
715,1.0562571667759426
716,1.0213077611466121
717,0.9884074081633932
718,0.9956779020096307
719,1.0608172757664458
720,0.9890624499787134
721,1.0121933237855154
722,0.9400179555540372
723,1.0145841887733296
724,1.1230430481797642
725,1.2717841392604998
726,1.3498068627570088
727,1.4313511068635076
728,1.5030064368683842
729,1.5097554157907815
730,1.44651671621023
731,1.3343308915547765
732,1.2099609062550174
733,1.2041517807932645
734,1.2153549136720947
735,1.2242314274227706
736,1.2307885725922127
737,1.2438654728692267
738,1.2316883974887847
739,1.2221439385490052
740,1.2455818378407189
741,1.3130031104588926
742,1.394973662229221
743,1.4853532153229003
744,1.558356131930904
745,1.5228309986607094
746,1.478525792623641
747,1.6977338487125495
748,1.603715303863321
749,1.6536847180599876
750,1.6555007808900841
751,1.604011288691368
752,1.385173190114922
753,1.3790484383009214
754,1.3757898480878852
755,1.462749518706727
756,1.4672056493913825
757,1.4930660658516575
758,1.4994218740308705
759,1.458456358621229
760,1.427923529935114
761,1.2137749548202856
762,1.127205572753657
763,1.0509853138814902
764,1.0011099908469798
765,0.9597921521428191
766,0.9988523255741054
767,1.0197624236495022
768,0.9963527360732143
769,1.0518427128818961
770,1.1887435504282842
771,1.222289745358136
772,1.330631356068672
773,1.4395663853717324
774,1.543786774194328
775,1.5561504771852077
776,1.729932856509961
777,1.6933798488648084
778,1.6201937220037688
779,1.0902450457721988
780,1.471632131851005
781,1.4057025108392234
782,1.4032955416562793
783,1.4285200034406809
784,1.450049313017884
785,1.4888106043257439
786,1.496346720513239
787,1.5470395551752014
788,1.5950328205911228
789,1.6286557103388426
790,1.6773962619494192
791,1.6630894163188221
792,1.588093349412544
793,1.23113354376337
794,1.109575674399341
795,1.028987820979823
796,1.002821779529215
797,0.9806280826683708
798,1.1681710458685348
799,1.217746840282817
800,1.2796462846225323
801,1.274685896913632
802,1.241308588661681
803,1.1945542681822314
804,1.1742844796841316
805,1.180520009961748
806,1.158679795345761
807,1.0953272326256898
808,1.0503209799248985
809,0.9831816724557306
810,0.9801760750172855
811,0.9993389099207759
812,1.0352455311347128
813,1.0472879318905213
814,1.1208876959865055
815,1.1191451452075163
816,1.0496177010642123
817,1.0669669639012216
818,1.091230267725246
819,1.1001210367693344
820,1.0878775288231537
821,1.0715474561100664
822,1.107394484725115
823,1.2913246822386173
824,1.4158565488289192
825,1.4382845755081044
826,1.5148377763956475
827,1.539483130396305
828,1.5354786847093254
829,1.5056759042645684
830,1.4575114987626385
831,1.38839811232615
832,1.3245954725415026
833,1.3168130793034043
834,1.3289346790687429
835,1.3374518554129937
836,1.3715688172575928
837,1.4082454038325483
838,1.4545301401507047
839,1.469861865579337
840,1.4588660867209422
841,1.3705311755767489
842,1.324657360848577
843,1.278207630768569
844,1.2972602478058393
845,1.3451538744206148
846,1.4501091793918441
847,1.5716997911203405
848,1.5906770608551788
849,1.7631129201308822
850,1.5812626290983387
851,1.245887050721961
852,1.2271558959054807
853,1.255229833436544
854,1.1611094114837124
855,1.273725820152264
856,1.197502641452981
857,0.9777681854856125
858,0.9583334629227965
859,1.1387167317583538
860,1.0512119846682668
861,1.1700831834162166
862,1.172759348183288
863,1.150166473057299
864,1.126502773049844
865,1.137959229623103
866,1.0603101489588902
867,0.9874022578277016
868,0.9682672141898861
869,1.0030799159785022
870,1.0768844323490347
871,1.0777232625093274
872,1.09220733771938
873,1.056717519447066
874,1.0709067943910195
875,1.0574863855938181
876,1.0944682808465873
877,1.0593274899149268
878,1.0134101804282956
879,0.9737284584948077
880,0.9769930146788507
881,1.0370682383842018
882,1.1195731669849953
883,1.1943023502508263
884,1.254897315343999
885,1.296472902046736
886,1.3219361800408702
887,1.3370457947573766
888,1.3640104435646287
889,1.442383380361463
890,1.4652794834085572
891,1.5483746464688868
892,1.6113086420990037
893,1.8023455940809059
894,1.6379176114895997
895,1.2139608188729158
896,1.268712441918944
897,1.133414677067085
898,1.2129228571724313
899,1.6365007505649765
900,1.2673685395609977
901,1.3652194437510046
902,1.5644537007670545
903,1.4247431088666234
904,1.4195138765493727
905,1.2800134149040516
906,1.3777792620305427
907,1.4087458803675568
908,1.3001158846316134
909,1.4090900737055196
910,1.3166759904015537
911,1.332655961419553
912,1.3821207321979492
913,1.476004813813541
914,1.489271024711029
915,1.4505551461204078
916,1.3972053557012034
917,1.6501380393177252
918,1.845185524992277
919,1.7643885419843668
920,1.6735187570539931
921,1.6030670008264118
922,1.4947181968989252
923,1.3786515591670854
924,1.2979342321771847
925,1.2730958667558816
926,1.28946333885743
927,1.32058132737256
928,1.3525443588005115
929,1.3665669992764578
930,1.3954502328363003
931,1.4555392442950204
932,1.5530316269615687
933,1.4906297374082327
934,1.4224732065469063
935,1.4257476239856703
936,1.207587143975234
937,1.1317816987687663
938,1.174931548137896
939,1.242224203037009
940,1.1944071764533255
941,1.375406309343695
942,1.3547610563226513
943,1.2821899119233247
944,1.0311747009914058
945,0.9816612208611526
946,1.0053341795619894
947,0.9777542703250828
948,0.9725377464493687
949,1.1243238907575572
950,1.2048193189874996
951,1.4041228951670703
952,1.3178519006483038
953,1.363517893216565
954,1.4716654976254824
955,1.4356256697997707
956,1.3947442261551335
957,1.358506139327493
958,1.3030868924455943
959,1.233408377518061
960,1.1973583435711659
961,1.2313889165066698
962,1.307251821093426
963,1.38851633526982
964,1.4349286708341416
965,1.4829712550891305
966,1.479906420985733
967,1.4824484718261028
968,1.5265060310409002
969,1.5007291712314783
970,1.541209567506912
971,1.6575497873064753
972,1.9935859587560627
973,1.5642394993784827
974,1.7485203381297412
975,1.4830247941548937
976,1.6202506811298032
977,1.8543883824134304
978,1.9316107766041417
979,1.8655560191236764
980,2.4421275734230155
981,2.649831929043447
982,2.293441730958055
983,2.1388936264540193
984,2.2597234620582194
985,2.441243821532708
986,2.406670685889794
987,2.2568562644726233
988,1.9838938769337324
989,2.280831712139814
990,2.2253810142939408
991,2.1827623070438937
992,2.148121658384124
993,2.127898179147045
994,2.1084686108425315
995,2.177045196275755
996,1.9661135519654633
997,1.8585049502114124
998,1.7398062106363394
999,1.789932993167863
1000,1.6384572147176648
1001,1.7143142958212625
1002,1.6923949931130924
1003,1.6823385837949234
1004,1.6407916828399411
1005,1.5358238705490699
1006,1.2870256701640768
1007,1.1950844400197573
1008,1.11496209291842
1009,1.0876263157558488
1010,1.15513755741154
1011,1.233686598880085
1012,1.360639177051072
1013,1.3215261827539464
1014,1.364059934367313
1015,1.3520200001833003
1016,1.4089923325085483
1017,1.3147824652136868
1018,1.2520669147888146
1019,1.2020557105882883
1020,1.1576430626345722
1021,1.1282596363243758
1022,1.1212416606207363
1023,1.1568647295352756
1024,1.1380491581105345
1025,1.105597887085423
1026,1.0644036044974499
1027,1.1303815910835473
1028,1.1787613873795901
1029,1.2513086891707328
1030,1.332622229342127
1031,1.4323155944233703
1032,1.5469239550637055
1033,1.613618434057035
1034,1.645056923220463
1035,1.6675286075034392
1036,1.6525285238049856
1037,1.6455486464657187
1038,1.6690192916532645
1039,1.6835252642008556
1040,1.6724932707639288
1041,1.6263498287288694
1042,1.550109156212872
1043,1.474522852974422
1044,1.4105106818448414
1045,1.3789972029827273
1046,1.3639085947485339
1047,1.3942305930658094
1048,1.4140773855836588
1049,1.422533957995687
1050,1.3944375276372911
1051,1.3818140059289152
1052,1.3916258414517588
1053,1.4230393616378423
1054,1.4378357883855426
1055,1.4400914984939996
1056,1.428120284469125
1057,1.4106129076180938
1058,1.394336123957598
1059,1.3877235689348257
1060,1.3931960364646803
1061,1.403863721209204
1062,1.4123487036213416
1063,1.4098516690681253
1064,1.4030251064643733
1065,1.395232375406403
1066,1.4038146037799193
1067,1.422223822693174
1068,1.441843300724911
1069,1.4482510958500314
1070,1.3778659682011534
1071,1.3627016237440372
1072,1.358830273751409
1073,1.423994233877738
1074,1.4428186990105545
1075,1.4741492810063865
1076,1.4958067249467961
1077,1.4989476757947375
1078,1.506972657512407
1079,1.504584333997365
1080,1.499155320628623
1081,1.5043457038736223
1082,1.4448671160095548
1083,1.4307229202391287
1084,1.4044559377131554
1085,1.3725219727947702
1086,1.3436458004301395
1087,1.3323401236310612
1088,1.3245330223425296
1089,1.3174522278420546
1090,1.3058448288032376
1091,1.2869894485098665
1092,1.2765639956571906
1093,1.2642604700308886
1094,1.3101813426472155
1095,1.2925366607562991
1096,1.2973323956514633
1097,1.3153578290852888
1098,1.2717729444807355
1099,1.2845496865278663
1100,1.298060052394435
1101,1.3100983315630066
1102,1.3195685955897323
1103,1.3274058001212516
